,beaconId,relayNo,rssiVal,timeStamp
553,0700,05,92,2019-03-28 17:53:55.995555
554,0698,05,89,2019-03-28 17:53:55.995609
555,1e50,05,12,2019-03-28 17:53:55.995632
556,0020,05,0,2019-03-28 17:53:55.995653
557,0000,05,0,2019-03-28 17:53:55.995672
558,2326,05,0,2019-03-28 17:53:55.995691
559,0000,19,0,2019-03-28 17:53:55.995750
560,0f03,19,3,2019-03-28 17:53:55.995772
561,1e50,19,12,2019-03-28 17:53:55.995792
562,0020,19,0,2019-03-28 17:53:55.995811
563,0000,19,0,2019-03-28 17:53:55.995829
564,3321,19,0,2019-03-28 17:53:55.995848
565,0000,02,0,2019-03-28 17:53:55.995892
566,f503,02,3,2019-03-28 17:53:55.995903
567,1e50,02,12,2019-03-28 17:53:55.995911
568,0020,02,0,2019-03-28 17:53:55.995920
569,0000,02,0,2019-03-28 17:53:55.995928
570,131f,02,0,2019-03-28 17:53:55.995937
571,0007,23,88,2019-03-28 17:53:55.995961
572,fd03,23,3,2019-03-28 17:53:55.995971
573,1e50,23,12,2019-03-28 17:53:55.995979
574,0020,23,0,2019-03-28 17:53:55.995988
575,0000,23,0,2019-03-28 17:53:55.995996
576,130b,23,0,2019-03-28 17:53:55.996004
577,0007,23,89,2019-03-28 17:53:55.996026
578,0000,23,0,2019-03-28 17:53:55.996035
579,1e50,23,12,2019-03-28 17:53:55.996292
580,0020,23,0,2019-03-28 17:53:55.996304
581,0000,23,0,2019-03-28 17:53:55.996313
582,231c,23,0,2019-03-28 17:53:55.996321
583,0700,15,85,2019-03-28 17:53:55.996351
584,0699,15,90,2019-03-28 17:53:55.996361
585,0698,15,91,2019-03-28 17:53:55.996370
586,0020,15,0,2019-03-28 17:53:55.996379
587,0000,15,0,2019-03-28 17:53:55.996387
588,031e,15,0,2019-03-28 17:53:55.996396
589,0699,18,92,2019-03-28 17:53:56.109370
590,0700,18,90,2019-03-28 17:53:56.109389
591,0698,18,90,2019-03-28 17:53:56.109394
592,0020,18,0,2019-03-28 17:53:56.109399
593,0000,18,0,2019-03-28 17:53:56.109403
594,130d,18,0,2019-03-28 17:53:56.109408
595,0000,09,0,2019-03-28 17:53:56.299277
596,0535,09,1,2019-03-28 17:53:56.299310
597,0000,09,0,2019-03-28 17:53:56.299320
598,0000,09,113,2019-03-28 17:53:56.299330
599,c7b5,09,0,2019-03-28 17:53:56.299341
600,46c8,09,75,2019-03-28 17:53:56.299350
601,0007,20,90,2019-03-28 17:53:56.462615
602,0000,20,0,2019-03-28 17:53:56.462648
603,1e50,20,12,2019-03-28 17:53:56.462659
604,0020,20,0,2019-03-28 17:53:56.462668
605,0000,20,0,2019-03-28 17:53:56.462677
606,e32b,20,0,2019-03-28 17:53:56.462685
607,0000,21,0,2019-03-28 17:53:56.462717
608,0203,21,3,2019-03-28 17:53:56.462727
609,1e50,21,12,2019-03-28 17:53:56.462736
610,0000,21,0,2019-03-28 17:53:56.462745
611,f308,21,0,2019-03-28 17:53:56.462753
612,0698,04,91,2019-03-28 17:53:57.070765
613,ff03,04,3,2019-03-28 17:53:57.070798
614,1e50,04,12,2019-03-28 17:53:57.070810
615,0020,04,0,2019-03-28 17:53:57.070819
616,0000,04,0,2019-03-28 17:53:57.070827
617,031c,04,0,2019-03-28 17:53:57.070836
618,0700,08,89,2019-03-28 17:53:57.452534
619,0700,08,90,2019-03-28 17:53:57.452565
620,1e50,08,12,2019-03-28 17:53:57.452576
621,0020,08,0,2019-03-28 17:53:57.452586
622,0000,08,0,2019-03-28 17:53:57.452594
623,d309,08,0,2019-03-28 17:53:57.452602
624,0000,03,0,2019-03-28 17:53:57.548244
625,0b03,03,3,2019-03-28 17:53:57.548289
626,1e50,03,12,2019-03-28 17:53:57.548301
627,0020,03,0,2019-03-28 17:53:57.548311
628,0000,03,0,2019-03-28 17:53:57.548319
629,332b,03,0,2019-03-28 17:53:57.548327
630,0699,14,91,2019-03-28 17:53:57.771722
631,ff03,14,3,2019-03-28 17:53:57.771762
632,1e50,14,12,2019-03-28 17:53:57.771781
633,0020,14,0,2019-03-28 17:53:57.771799
634,0000,14,0,2019-03-28 17:53:57.771815
635,2321,14,0,2019-03-28 17:53:57.771832
636,0698,07,89,2019-03-28 17:53:57.771879
637,0535,07,1,2019-03-28 17:53:57.771897
638,0000,07,0,2019-03-28 17:53:57.771912
639,0000,07,119,2019-03-28 17:53:57.771926
640,34b7,07,0,2019-03-28 17:53:57.771940
641,4c35,07,73,2019-03-28 17:53:57.771948
642,0700,16,81,2019-03-28 17:53:57.771972
643,0698,16,91,2019-03-28 17:53:57.771980
644,0698,16,89,2019-03-28 17:53:57.771988
645,0020,16,0,2019-03-28 17:53:57.771999
646,0000,16,0,2019-03-28 17:53:57.772006
647,1319,16,0,2019-03-28 17:53:57.772013
648,0007,20,86,2019-03-28 17:53:58.299624
649,0000,20,0,2019-03-28 17:53:58.299656
650,1e50,20,12,2019-03-28 17:53:58.299667
651,0020,20,0,2019-03-28 17:53:58.299676
652,0000,20,0,2019-03-28 17:53:58.299684
653,f322,20,0,2019-03-28 17:53:58.299692
654,0700,15,86,2019-03-28 17:53:58.676211
655,0699,15,90,2019-03-28 17:53:58.676244
656,1e50,15,12,2019-03-28 17:53:58.676255
657,0020,15,0,2019-03-28 17:53:58.676264
658,0000,15,0,2019-03-28 17:53:58.676272
659,1323,15,0,2019-03-28 17:53:58.676280
660,0698,06,91,2019-03-28 17:53:58.676310
661,0698,06,90,2019-03-28 17:53:58.676321
662,1e50,06,12,2019-03-28 17:53:58.676329
663,0020,06,0,2019-03-28 17:53:58.676338
664,0000,06,0,2019-03-28 17:53:58.676346
665,e312,06,0,2019-03-28 17:53:58.676354
666,0700,16,74,2019-03-28 17:53:58.676378
667,0698,16,84,2019-03-28 17:53:58.676389
668,0698,16,89,2019-03-28 17:53:58.676397
669,0020,16,0,2019-03-28 17:53:58.676406
670,0000,16,0,2019-03-28 17:53:58.676414
671,d307,16,0,2019-03-28 17:53:58.676423
672,0698,17,86,2019-03-28 17:53:58.676445
673,0700,17,90,2019-03-28 17:53:58.676455
674,0699,17,90,2019-03-28 17:53:58.676464
675,0020,17,0,2019-03-28 17:53:58.676472
676,0000,17,0,2019-03-28 17:53:58.676481
677,331b,17,0,2019-03-28 17:53:58.676489
678,0700,18,92,2019-03-28 17:53:58.676519
679,0700,18,90,2019-03-28 17:53:58.676538
680,1e50,18,12,2019-03-28 17:53:58.676559
681,0020,18,0,2019-03-28 17:53:58.676575
682,0000,18,0,2019-03-28 17:53:58.676591
683,1322,18,0,2019-03-28 17:53:58.676606
684,0000,19,0,2019-03-28 17:53:59.136116
685,ff03,19,3,2019-03-28 17:53:59.136150
686,1e50,19,12,2019-03-28 17:53:59.136161
687,0020,19,0,2019-03-28 17:53:59.136170
688,0000,19,0,2019-03-28 17:53:59.136178
689,3318,19,0,2019-03-28 17:53:59.136186
690,0000,02,0,2019-03-28 17:53:59.136217
691,0b03,02,3,2019-03-28 17:53:59.136227
692,1e50,02,12,2019-03-28 17:53:59.136236
693,0020,02,0,2019-03-28 17:53:59.136244
694,0000,02,0,2019-03-28 17:53:59.136282
695,330c,02,0,2019-03-28 17:53:59.136340
696,0698,06,85,2019-03-28 17:53:59.249087
697,0699,06,86,2019-03-28 17:53:59.249107
698,0700,06,90,2019-03-28 17:53:59.249112
699,0020,06,0,2019-03-28 17:53:59.249117
700,0000,06,0,2019-03-28 17:53:59.249121
701,3313,06,0,2019-03-28 17:53:59.249125
702,0698,04,91,2019-03-28 17:53:59.705868
703,f603,04,3,2019-03-28 17:53:59.705900
704,1e50,04,12,2019-03-28 17:53:59.705911
705,0020,04,0,2019-03-28 17:53:59.705920
706,0000,04,0,2019-03-28 17:53:59.705928
707,131f,04,0,2019-03-28 17:53:59.705936
708,0007,24,92,2019-03-28 17:53:59.705967
709,0e03,24,3,2019-03-28 17:53:59.705977
710,1e50,24,12,2019-03-28 17:53:59.705985
711,0020,24,0,2019-03-28 17:53:59.705993
712,0000,24,0,2019-03-28 17:53:59.706070
713,e312,24,0,2019-03-28 17:53:59.706102
714,0007,24,92,2019-03-28 17:53:59.706162
715,fa03,24,3,2019-03-28 17:53:59.706181
716,1e50,24,12,2019-03-28 17:53:59.706191
717,0020,24,0,2019-03-28 17:53:59.706200
718,0000,24,0,2019-03-28 17:53:59.706209
719,1322,24,0,2019-03-28 17:53:59.706217
720,0699,08,90,2019-03-28 17:53:59.706242
721,0700,08,90,2019-03-28 17:53:59.706253
722,0700,08,90,2019-03-28 17:53:59.706261
723,0020,08,0,2019-03-28 17:53:59.706270
724,0000,08,0,2019-03-28 17:53:59.706278
725,0315,08,0,2019-03-28 17:53:59.706286
726,0700,05,88,2019-03-28 17:53:59.706309
727,0698,05,89,2019-03-28 17:53:59.706319
728,1e50,05,12,2019-03-28 17:53:59.706328
729,0020,05,0,2019-03-28 17:53:59.706336
730,0000,05,0,2019-03-28 17:53:59.706344
731,330d,05,0,2019-03-28 17:53:59.706352
732,0000,03,0,2019-03-28 17:53:59.706380
733,0c03,03,3,2019-03-28 17:53:59.706399
734,1e50,03,12,2019-03-28 17:53:59.706415
735,0020,03,0,2019-03-28 17:53:59.706431
736,0000,03,0,2019-03-28 17:53:59.706496
737,d31b,03,0,2019-03-28 17:53:59.706508
738,0698,18,84,2019-03-28 17:54:03.419256
739,0700,18,90,2019-03-28 17:54:03.419288
740,1e50,18,12,2019-03-28 17:54:03.419300
741,0020,18,0,2019-03-28 17:54:03.419309
742,0000,18,0,2019-03-28 17:54:03.419318
743,1313,18,0,2019-03-28 17:54:03.419326
744,0007,20,85,2019-03-28 17:54:03.420691
745,0000,20,0,2019-03-28 17:54:03.420738
746,1e50,20,12,2019-03-28 17:54:03.420761
747,0020,20,0,2019-03-28 17:54:03.420781
748,0000,20,0,2019-03-28 17:54:03.420800
749,232b,20,0,2019-03-28 17:54:03.420818
750,0000,13,0,2019-03-28 17:54:03.421220
751,0503,13,3,2019-03-28 17:54:03.421249
752,1e50,13,12,2019-03-28 17:54:03.421267
753,0020,13,0,2019-03-28 17:54:03.421284
754,0000,13,0,2019-03-28 17:54:03.421302
755,332d,13,0,2019-03-28 17:54:03.421318
756,0007,23,89,2019-03-28 17:54:03.421366
757,0c03,23,3,2019-03-28 17:54:03.421385
758,1e50,23,12,2019-03-28 17:54:03.421402
759,0020,23,0,2019-03-28 17:54:03.421419
760,0000,23,0,2019-03-28 17:54:03.421436
761,e317,23,0,2019-03-28 17:54:03.421452
762,0000,03,0,2019-03-28 17:54:03.421494
763,0c03,03,3,2019-03-28 17:54:03.421513
764,1e50,03,12,2019-03-28 17:54:03.421530
765,0020,03,0,2019-03-28 17:54:03.421547
766,0000,03,0,2019-03-28 17:54:03.421564
767,d31b,03,0,2019-03-28 17:54:03.421581
768,0700,15,86,2019-03-28 17:54:03.421622
769,0699,15,90,2019-03-28 17:54:03.421640
770,1e50,15,12,2019-03-28 17:54:03.421657
771,0020,15,0,2019-03-28 17:54:03.421674
772,0000,15,0,2019-03-28 17:54:03.421694
773,1323,15,0,2019-03-28 17:54:03.421710
774,0700,05,88,2019-03-28 17:54:03.543774
775,0698,05,89,2019-03-28 17:54:03.543793
776,1e50,05,12,2019-03-28 17:54:03.543799
777,0020,05,0,2019-03-28 17:54:03.543803
778,0000,05,0,2019-03-28 17:54:03.543807
779,330d,05,0,2019-03-28 17:54:03.543812
780,0700,05,93,2019-03-28 17:54:03.543827
781,0698,05,89,2019-03-28 17:54:03.543832
782,0000,05,0,2019-03-28 17:54:03.543836
783,0000,05,108,2019-03-28 17:54:03.543840
784,01b9,05,0,2019-03-28 17:54:03.543844
785,4102,05,71,2019-03-28 17:54:03.543849
786,0000,19,0,2019-03-28 17:54:03.543860
787,0e03,19,3,2019-03-28 17:54:03.543865
788,1e50,19,12,2019-03-28 17:54:03.543869
789,0020,19,0,2019-03-28 17:54:03.543873
790,0000,19,0,2019-03-28 17:54:03.543878
791,f309,19,0,2019-03-28 17:54:03.543882
792,0699,06,87,2019-03-28 17:54:03.544024
793,0698,06,85,2019-03-28 17:54:03.544032
794,0700,06,90,2019-03-28 17:54:03.544036
795,0020,06,0,2019-03-28 17:54:03.544040
796,0000,06,0,2019-03-28 17:54:03.544045
797,131d,06,0,2019-03-28 17:54:03.544049
798,0698,04,91,2019-03-28 17:54:03.544259
799,f403,04,3,2019-03-28 17:54:03.544267
800,1e50,04,12,2019-03-28 17:54:03.544272
801,0020,04,0,2019-03-28 17:54:03.544276
802,0000,04,0,2019-03-28 17:54:03.544280
803,232d,04,0,2019-03-28 17:54:03.544284
804,0000,09,0,2019-03-28 17:54:03.544296
805,0603,09,3,2019-03-28 17:54:03.544301
806,1e50,09,12,2019-03-28 17:54:03.544305
807,0020,09,0,2019-03-28 17:54:03.544309
808,0000,09,0,2019-03-28 17:54:03.544313
809,032c,09,0,2019-03-28 17:54:03.544317
810,0000,09,0,2019-03-28 17:54:03.544328
811,0003,09,3,2019-03-28 17:54:03.544332
812,1e50,09,12,2019-03-28 17:54:03.544336
813,0020,09,0,2019-03-28 17:54:03.544340
814,0000,09,0,2019-03-28 17:54:03.544344
815,3318,09,0,2019-03-28 17:54:03.544348
816,0007,24,92,2019-03-28 17:54:03.544359
817,fa03,24,3,2019-03-28 17:54:03.544364
818,1e50,24,12,2019-03-28 17:54:03.544368
819,0020,24,0,2019-03-28 17:54:03.544372
820,0000,24,0,2019-03-28 17:54:03.544376
821,1322,24,0,2019-03-28 17:54:03.544380
822,0007,20,87,2019-03-28 17:54:03.544497
823,0000,20,0,2019-03-28 17:54:03.544505
824,1e50,20,12,2019-03-28 17:54:03.544509
825,0020,20,0,2019-03-28 17:54:03.544514
826,0000,20,0,2019-03-28 17:54:03.544518
827,d30e,20,0,2019-03-28 17:54:03.544522
828,0007,23,89,2019-03-28 17:54:05.952928
829,fc03,23,3,2019-03-28 17:54:05.952961
830,1e50,23,12,2019-03-28 17:54:05.952972
831,0020,23,0,2019-03-28 17:54:05.952981
832,0000,23,0,2019-03-28 17:54:05.952989
833,3310,23,0,2019-03-28 17:54:05.952997
834,0699,15,88,2019-03-28 17:54:05.953410
835,0700,15,86,2019-03-28 17:54:05.953450
836,1e50,15,12,2019-03-28 17:54:05.953470
837,0020,15,0,2019-03-28 17:54:05.953488
838,0000,15,0,2019-03-28 17:54:05.953505
839,d307,15,0,2019-03-28 17:54:05.953521
840,0699,14,91,2019-03-28 17:54:05.953571
841,0403,14,3,2019-03-28 17:54:05.953590
842,1e50,14,12,2019-03-28 17:54:05.953608
843,0020,14,0,2019-03-28 17:54:05.953625
844,0000,14,0,2019-03-28 17:54:05.953642
845,1309,14,0,2019-03-28 17:54:05.953658
846,0698,07,89,2019-03-28 17:54:05.953764
847,0603,07,3,2019-03-28 17:54:05.953787
848,1e50,07,12,2019-03-28 17:54:05.953806
849,0020,07,0,2019-03-28 17:54:05.953824
850,0000,07,0,2019-03-28 17:54:05.953844
851,e314,07,0,2019-03-28 17:54:05.953861
852,0700,16,73,2019-03-28 17:54:05.953939
853,0698,16,83,2019-03-28 17:54:05.954024
854,0698,16,89,2019-03-28 17:54:05.954056
855,0020,16,0,2019-03-28 17:54:05.954074
856,0000,16,0,2019-03-28 17:54:05.954091
857,e312,16,0,2019-03-28 17:54:05.954108
858,0700,17,88,2019-03-28 17:54:05.954157
859,0698,17,89,2019-03-28 17:54:05.954176
860,0700,17,88,2019-03-28 17:54:05.954194
861,0020,17,0,2019-03-28 17:54:05.954212
862,0000,17,0,2019-03-28 17:54:05.954231
863,f312,17,0,2019-03-28 17:54:05.954250
864,0698,18,85,2019-03-28 17:54:05.954300
865,0700,18,90,2019-03-28 17:54:05.954323
866,1e50,18,12,2019-03-28 17:54:05.954342
867,0020,18,0,2019-03-28 17:54:05.954359
868,0000,18,0,2019-03-28 17:54:05.954376
869,3315,18,0,2019-03-28 17:54:05.954392
870,0700,05,93,2019-03-28 17:54:05.954730
871,0703,05,3,2019-03-28 17:54:05.954749
872,1e50,05,12,2019-03-28 17:54:05.954758
873,0020,05,0,2019-03-28 17:54:05.954767
874,0000,05,0,2019-03-28 17:54:05.954775
875,f31d,05,0,2019-03-28 17:54:05.954787
876,0000,19,0,2019-03-28 17:54:05.954813
877,0503,19,3,2019-03-28 17:54:05.954823
878,1e50,19,12,2019-03-28 17:54:05.954832
879,0020,19,0,2019-03-28 17:54:05.954840
880,0000,19,0,2019-03-28 17:54:05.954849
881,1316,19,0,2019-03-28 17:54:05.954857
882,0000,02,0,2019-03-28 17:54:05.954880
883,fa03,02,3,2019-03-28 17:54:05.954890
884,1e50,02,12,2019-03-28 17:54:05.954899
885,0020,02,0,2019-03-28 17:54:05.954907
886,0000,02,0,2019-03-28 17:54:05.954915
887,3327,02,0,2019-03-28 17:54:05.954924
888,0699,06,86,2019-03-28 17:54:05.955119
889,0698,06,85,2019-03-28 17:54:05.955133
890,0700,06,90,2019-03-28 17:54:05.955143
891,0020,06,0,2019-03-28 17:54:05.955151
892,0000,06,0,2019-03-28 17:54:05.955159
893,d307,06,0,2019-03-28 17:54:05.955168
894,0000,09,0,2019-03-28 17:54:06.051978
895,0c03,09,3,2019-03-28 17:54:06.052008
896,1e50,09,12,2019-03-28 17:54:06.052020
897,0020,09,0,2019-03-28 17:54:06.052030
898,0000,09,0,2019-03-28 17:54:06.052040
899,f320,09,0,2019-03-28 17:54:06.052050
900,0007,24,92,2019-03-28 17:54:06.052079
901,f203,24,3,2019-03-28 17:54:06.052091
902,1e50,24,12,2019-03-28 17:54:06.052102
903,0020,24,0,2019-03-28 17:54:06.052111
904,0000,24,0,2019-03-28 17:54:06.052121
905,332e,24,0,2019-03-28 17:54:06.052131
906,0000,03,0,2019-03-28 17:54:06.052330
907,fd03,03,3,2019-03-28 17:54:06.052346
908,1e50,03,12,2019-03-28 17:54:06.052356
909,0020,03,0,2019-03-28 17:54:06.052366
910,0000,03,0,2019-03-28 17:54:06.052376
911,e32d,03,0,2019-03-28 17:54:06.052385
912,0698,07,89,2019-03-28 17:54:06.052552
913,0d03,07,3,2019-03-28 17:54:06.052566
914,1e50,07,12,2019-03-28 17:54:06.052577
915,0020,07,0,2019-03-28 17:54:06.052587
916,0000,07,0,2019-03-28 17:54:06.052597
917,e312,07,0,2019-03-28 17:54:06.052606
918,0700,18,90,2019-03-28 17:54:06.052761
919,0700,18,90,2019-03-28 17:54:06.052776
920,1e50,18,12,2019-03-28 17:54:06.052786
921,0020,18,0,2019-03-28 17:54:06.052796
922,0000,18,0,2019-03-28 17:54:06.052806
923,f30e,18,0,2019-03-28 17:54:06.052816
924,0698,04,92,2019-03-28 17:54:06.052978
925,0698,04,85,2019-03-28 17:54:06.052994
926,1e50,04,12,2019-03-28 17:54:06.053005
927,0020,04,0,2019-03-28 17:54:06.053015
928,0000,04,0,2019-03-28 17:54:06.053025
929,030f,04,0,2019-03-28 17:54:06.053035
930,0700,08,91,2019-03-28 17:54:06.053191
931,f503,08,3,2019-03-28 17:54:06.053205
932,1e50,08,12,2019-03-28 17:54:06.053216
933,0020,08,0,2019-03-28 17:54:06.053226
934,0000,08,0,2019-03-28 17:54:06.053235
935,130d,08,0,2019-03-28 17:54:06.053245
936,0699,14,91,2019-03-28 17:54:06.053417
937,f503,14,3,2019-03-28 17:54:06.053432
938,1e50,14,12,2019-03-28 17:54:06.053442
939,0020,14,0,2019-03-28 17:54:06.053452
940,0000,14,0,2019-03-28 17:54:06.053462
941,d307,14,0,2019-03-28 17:54:06.053472
942,0700,16,78,2019-03-28 17:54:06.053498
943,0698,16,91,2019-03-28 17:54:06.053510
944,0698,16,89,2019-03-28 17:54:06.053520
945,0020,16,0,2019-03-28 17:54:06.053530
946,0000,16,0,2019-03-28 17:54:06.053540
947,f322,16,0,2019-03-28 17:54:06.053550
948,0700,17,88,2019-03-28 17:54:06.053574
949,0698,17,89,2019-03-28 17:54:06.053585
950,1e50,17,12,2019-03-28 17:54:06.053595
951,0020,17,0,2019-03-28 17:54:06.053605
952,0000,17,0,2019-03-28 17:54:06.053615
953,e30f,17,0,2019-03-28 17:54:06.053624
954,0007,01,89,2019-03-28 17:54:06.053648
955,0000,01,0,2019-03-28 17:54:06.053659
956,1e50,01,12,2019-03-28 17:54:06.053669
957,0020,01,0,2019-03-28 17:54:06.053679
958,0000,01,0,2019-03-28 17:54:06.053689
959,f309,01,0,2019-03-28 17:54:06.053698
960,0007,20,90,2019-03-28 17:54:06.149610
961,0000,20,0,2019-03-28 17:54:06.149640
962,1e50,20,12,2019-03-28 17:54:06.149652
963,0020,20,0,2019-03-28 17:54:06.149662
964,0000,20,0,2019-03-28 17:54:06.149671
965,1320,20,0,2019-03-28 17:54:06.149680
966,0700,05,87,2019-03-28 17:54:06.149715
967,0698,05,89,2019-03-28 17:54:06.149728
968,1e50,05,12,2019-03-28 17:54:06.149737
969,0020,05,0,2019-03-28 17:54:06.149747
970,0000,05,0,2019-03-28 17:54:06.149756
971,1326,05,0,2019-03-28 17:54:06.149765
972,0000,02,0,2019-03-28 17:54:06.149864
973,f703,02,3,2019-03-28 17:54:06.149889
974,1e50,02,12,2019-03-28 17:54:06.149899
975,0020,02,0,2019-03-28 17:54:06.149908
976,0000,02,0,2019-03-28 17:54:06.149916
977,e31d,02,0,2019-03-28 17:54:06.149924
978,0007,23,88,2019-03-28 17:54:06.149955
979,0000,23,0,2019-03-28 17:54:06.149965
980,1e50,23,12,2019-03-28 17:54:06.149974
981,0020,23,0,2019-03-28 17:54:06.149982
982,0000,23,0,2019-03-28 17:54:06.149990
983,330a,23,0,2019-03-28 17:54:06.149999
984,0000,13,0,2019-03-28 17:54:06.150022
985,0903,13,3,2019-03-28 17:54:06.150032
986,1e50,13,12,2019-03-28 17:54:06.150040
987,0020,13,0,2019-03-28 17:54:06.150048
988,0000,13,0,2019-03-28 17:54:06.150056
989,f32a,13,0,2019-03-28 17:54:06.150064
990,0700,15,85,2019-03-28 17:54:06.150085
991,0700,15,86,2019-03-28 17:54:06.150097
992,1e50,15,12,2019-03-28 17:54:06.150105
993,0020,15,0,2019-03-28 17:54:06.150113
994,0000,15,0,2019-03-28 17:54:06.150121
995,2311,15,0,2019-03-28 17:54:06.150128
996,0698,04,92,2019-03-28 17:54:06.150378
997,f203,04,3,2019-03-28 17:54:06.150393
998,1e50,04,12,2019-03-28 17:54:06.150401
999,0020,04,0,2019-03-28 17:54:06.150409
1000,0000,04,0,2019-03-28 17:54:06.150417
1001,330a,04,0,2019-03-28 17:54:06.150425
1002,0000,09,0,2019-03-28 17:54:06.150446
1003,fd03,09,3,2019-03-28 17:54:06.150455
1004,1e50,09,12,2019-03-28 17:54:06.150463
1005,0020,09,0,2019-03-28 17:54:06.150471
1006,0000,09,0,2019-03-28 17:54:06.150479
1007,e31b,09,0,2019-03-28 17:54:06.150487
1008,0000,03,0,2019-03-28 17:54:06.695680
1009,f203,03,3,2019-03-28 17:54:06.695704
1010,1e50,03,12,2019-03-28 17:54:06.695713
1011,0020,03,0,2019-03-28 17:54:06.695721
1012,0000,03,0,2019-03-28 17:54:06.695729
1013,1317,03,0,2019-03-28 17:54:06.695736
1014,0699,06,89,2019-03-28 17:54:06.788963
1015,0698,06,85,2019-03-28 17:54:06.788990
1016,1e50,06,12,2019-03-28 17:54:06.789002
1017,0020,06,0,2019-03-28 17:54:06.789012
1018,0000,06,0,2019-03-28 17:54:06.789021
1019,e329,06,0,2019-03-28 17:54:06.789030
1020,0699,14,91,2019-03-28 17:54:06.789059
1021,f303,14,3,2019-03-28 17:54:06.789069
1022,1e50,14,12,2019-03-28 17:54:06.789079
1023,0020,14,0,2019-03-28 17:54:06.789088
1024,0000,14,0,2019-03-28 17:54:06.789097
1025,032d,14,0,2019-03-28 17:54:06.789107
1026,0700,18,90,2019-03-28 17:54:06.789132
1027,0e03,18,3,2019-03-28 17:54:06.789142
1028,1e50,18,12,2019-03-28 17:54:06.789152
1029,0020,18,0,2019-03-28 17:54:06.789161
1030,0000,18,0,2019-03-28 17:54:06.789170
1031,1321,18,0,2019-03-28 17:54:06.789179
1032,0000,13,0,2019-03-28 17:54:07.311826
1033,fd03,13,3,2019-03-28 17:54:07.311844
1034,1e50,13,12,2019-03-28 17:54:07.311849
1035,0020,13,0,2019-03-28 17:54:07.311853
1036,0000,13,0,2019-03-28 17:54:07.311857
1037,f329,13,0,2019-03-28 17:54:07.311862
1038,0700,15,85,2019-03-28 17:54:07.924034
1039,f503,15,3,2019-03-28 17:54:07.924053
1040,1e50,15,12,2019-03-28 17:54:07.924058
1041,0020,15,0,2019-03-28 17:54:07.924062
1042,0000,15,0,2019-03-28 17:54:07.924066
1043,0328,15,0,2019-03-28 17:54:07.924071
1044,0698,07,89,2019-03-28 17:54:07.924085
1045,f903,07,3,2019-03-28 17:54:07.924090
1046,1e50,07,12,2019-03-28 17:54:07.924094
1047,0020,07,0,2019-03-28 17:54:07.924098
1048,0000,07,0,2019-03-28 17:54:07.924103
1049,030c,07,0,2019-03-28 17:54:07.924107
1050,0700,16,74,2019-03-28 17:54:07.924118
1051,0698,16,84,2019-03-28 17:54:07.924123
1052,0698,16,89,2019-03-28 17:54:07.924128
1053,0020,16,0,2019-03-28 17:54:07.924132
1054,0000,16,0,2019-03-28 17:54:07.924136
1055,0312,16,0,2019-03-28 17:54:07.924140
1056,0699,17,88,2019-03-28 17:54:07.924151
1057,0700,17,90,2019-03-28 17:54:07.924156
1058,0698,17,88,2019-03-28 17:54:07.924160
1059,0000,17,0,2019-03-28 17:54:07.924164
1060,0000,17,0,2019-03-28 17:54:07.924168
1061,f319,17,0,2019-03-28 17:54:07.924172
1062,0007,20,91,2019-03-28 17:54:08.029201
1063,0000,20,0,2019-03-28 17:54:08.029226
1064,0000,20,0,2019-03-28 17:54:08.029237
1065,0000,20,108,2019-03-28 17:54:08.029247
1066,60bc,20,0,2019-03-28 17:54:08.029255
1067,6a61,20,68,2019-03-28 17:54:08.029264
1068,0700,05,92,2019-03-28 17:54:08.029292
1069,0698,05,89,2019-03-28 17:54:08.029303
1070,1e50,05,12,2019-03-28 17:54:08.029312
1071,0020,05,0,2019-03-28 17:54:08.029321
1072,0000,05,0,2019-03-28 17:54:08.029330
1073,131c,05,0,2019-03-28 17:54:08.029338
1074,0000,19,0,2019-03-28 17:54:08.029361
1075,0803,19,3,2019-03-28 17:54:08.029371
1076,1e50,19,12,2019-03-28 17:54:08.029380
1077,0020,19,0,2019-03-28 17:54:08.029389
1078,0000,19,0,2019-03-28 17:54:08.029398
1079,3323,19,0,2019-03-28 17:54:08.029406
1080,0007,23,87,2019-03-28 17:54:08.029428
1081,0000,23,0,2019-03-28 17:54:08.029510
1082,1e50,23,12,2019-03-28 17:54:08.029568
1083,0020,23,0,2019-03-28 17:54:08.029580
1084,0000,23,0,2019-03-28 17:54:08.029585
1085,e30c,23,0,2019-03-28 17:54:08.029590
1086,0699,06,84,2019-03-28 17:54:08.029747
1087,0698,06,89,2019-03-28 17:54:08.029755
1088,0700,06,90,2019-03-28 17:54:08.029760
1089,0020,06,0,2019-03-28 17:54:08.029764
1090,0000,06,0,2019-03-28 17:54:08.029768
1091,e32c,06,0,2019-03-28 17:54:08.029772
1092,0000,09,0,2019-03-28 17:54:08.333850
1093,0903,09,3,2019-03-28 17:54:08.333871
1094,1e50,09,12,2019-03-28 17:54:08.333881
1095,0020,09,0,2019-03-28 17:54:08.333889
1096,0000,09,0,2019-03-28 17:54:08.333896
1097,2315,09,0,2019-03-28 17:54:08.333904
1098,0000,02,0,2019-03-28 17:54:08.564548
1099,ff03,02,3,2019-03-28 17:54:08.564566
1100,1e50,02,12,2019-03-28 17:54:08.564571
1101,0020,02,0,2019-03-28 17:54:08.564576
1102,0000,02,0,2019-03-28 17:54:08.564580
