,beaconId,relayNo,rssiVal,timeStamp
4040,1e50,20,12,2019-03-28 16:03:44.685403
4041,0020,20,0,2019-03-28 16:03:44.685454
4042,0000,20,0,2019-03-28 16:03:44.685507
4043,330d,20,0,2019-03-28 16:03:44.685544
4044,0000,19,0,2019-03-28 16:03:44.685846
4045,0535,19,1,2019-03-28 16:03:44.685902
4046,0000,19,0,2019-03-28 16:03:44.685956
4047,0000,19,45,2019-03-28 16:03:44.686006
4048,1bcb,19,0,2019-03-28 16:03:44.686059
4049,021c,19,53,2019-03-28 16:03:44.686106
4050,0699,17,94,2019-03-28 16:03:44.778210
4051,0700,17,83,2019-03-28 16:03:44.778263
4052,0699,17,90,2019-03-28 16:03:44.778290
4053,0020,17,0,2019-03-28 16:03:44.778328
4054,0000,17,0,2019-03-28 16:03:44.778353
4055,d31b,17,0,2019-03-28 16:03:44.778397
4056,0698,04,91,2019-03-28 16:03:44.778475
4057,0000,04,0,2019-03-28 16:03:44.778518
4058,1e50,04,12,2019-03-28 16:03:44.778547
4059,0020,04,0,2019-03-28 16:03:44.778576
4060,0000,04,0,2019-03-28 16:03:44.778604
4061,e324,04,0,2019-03-28 16:03:44.778632
4062,0700,15,92,2019-03-28 16:03:44.778679
4063,0700,15,92,2019-03-28 16:03:44.778708
4064,1e50,15,12,2019-03-28 16:03:44.778737
4065,0020,15,0,2019-03-28 16:03:44.778765
4066,0000,15,0,2019-03-28 16:03:44.778793
4067,131b,15,0,2019-03-28 16:03:44.778821
4068,0007,23,89,2019-03-28 16:03:44.779111
4069,0403,23,3,2019-03-28 16:03:44.779148
4070,1e50,23,12,2019-03-28 16:03:44.779176
4071,0020,23,0,2019-03-28 16:03:44.779201
4072,0000,23,0,2019-03-28 16:03:44.779251
4073,2324,23,0,2019-03-28 16:03:44.779280
4074,0000,14,0,2019-03-28 16:03:44.779340
4075,0303,14,3,2019-03-28 16:03:44.779371
4076,1e50,14,12,2019-03-28 16:03:44.779399
4077,0020,14,0,2019-03-28 16:03:44.779432
4078,0000,14,0,2019-03-28 16:03:44.779460
4079,0312,14,0,2019-03-28 16:03:44.779493
4080,0698,18,85,2019-03-28 16:03:44.779540
4081,0803,18,3,2019-03-28 16:03:44.779570
4082,1e50,18,12,2019-03-28 16:03:44.779598
4083,0020,18,0,2019-03-28 16:03:44.779626
4084,0000,18,0,2019-03-28 16:03:44.779653
4085,f30b,18,0,2019-03-28 16:03:44.779681
4086,0699,06,86,2019-03-28 16:03:44.779902
4087,0698,06,85,2019-03-28 16:03:44.779937
4088,0699,06,83,2019-03-28 16:03:44.779965
4089,0020,06,0,2019-03-28 16:03:44.780003
4090,0000,06,0,2019-03-28 16:03:44.780035
4091,0329,06,0,2019-03-28 16:03:44.780063
4092,0000,02,0,2019-03-28 16:03:44.780112
4093,0203,02,3,2019-03-28 16:03:44.780141
4094,1e50,02,12,2019-03-28 16:03:44.780176
4095,0020,02,0,2019-03-28 16:03:44.780204
4096,0000,02,0,2019-03-28 16:03:44.780232
4097,f31a,02,0,2019-03-28 16:03:44.780260
4098,0700,08,93,2019-03-28 16:03:44.780306
4099,0535,08,1,2019-03-28 16:03:44.780334
4100,0000,08,0,2019-03-28 16:03:44.780362
4101,0000,08,42,2019-03-28 16:03:44.780391
4102,60cc,08,0,2019-03-28 16:03:44.780427
4103,ff60,08,52,2019-03-28 16:03:44.780455
4104,0007,24,87,2019-03-28 16:03:44.780501
4105,0000,24,0,2019-03-28 16:03:44.780530
4106,1e50,24,12,2019-03-28 16:03:44.780557
4107,0020,24,0,2019-03-28 16:03:44.780592
4108,0000,24,0,2019-03-28 16:03:44.780620
4109,2317,24,0,2019-03-28 16:03:44.780647
4110,0700,16,77,2019-03-28 16:03:44.907180
4111,0698,16,91,2019-03-28 16:03:44.907236
4112,1e50,16,12,2019-03-28 16:03:44.907270
4113,0020,16,0,2019-03-28 16:03:44.907300
4114,0000,16,0,2019-03-28 16:03:44.907327
4115,3307,16,0,2019-03-28 16:03:44.907383
4116,0007,20,87,2019-03-28 16:03:44.907461
4117,0000,20,0,2019-03-28 16:03:44.907494
4118,1e50,20,12,2019-03-28 16:03:44.907522
4119,0020,20,0,2019-03-28 16:03:44.907550
4120,0000,20,0,2019-03-28 16:03:44.907577
4121,e31d,20,0,2019-03-28 16:03:44.907604
4122,0698,04,91,2019-03-28 16:03:44.907654
4123,0803,04,3,2019-03-28 16:03:44.907682
4124,1e50,04,12,2019-03-28 16:03:44.907705
4125,0020,04,0,2019-03-28 16:03:44.907729
4126,0000,04,0,2019-03-28 16:03:44.907765
4127,e30f,04,0,2019-03-28 16:03:44.907791
4128,0698,05,84,2019-03-28 16:03:44.907836
4129,0700,05,89,2019-03-28 16:03:44.907861
4130,0698,05,85,2019-03-28 16:03:44.907878
4131,0020,05,0,2019-03-28 16:03:44.907894
4132,0000,05,0,2019-03-28 16:03:44.907910
4133,3318,05,0,2019-03-28 16:03:44.907933
4134,0699,07,88,2019-03-28 16:03:44.907987
4135,f603,07,3,2019-03-28 16:03:44.908016
4136,1e50,07,12,2019-03-28 16:03:44.908032
4137,0020,07,0,2019-03-28 16:03:44.908048
4138,0000,07,0,2019-03-28 16:03:44.908066
4139,e31d,07,0,2019-03-28 16:03:44.908090
4140,0000,09,0,2019-03-28 16:03:44.997502
4141,0c03,09,3,2019-03-28 16:03:44.997559
4142,1e50,09,12,2019-03-28 16:03:44.997592
4143,0020,09,0,2019-03-28 16:03:44.997620
4144,0000,09,0,2019-03-28 16:03:44.997646
4145,e329,09,0,2019-03-28 16:03:44.997692
4146,0007,24,87,2019-03-28 16:03:44.997946
4147,0000,24,0,2019-03-28 16:03:44.997985
4148,1e50,24,12,2019-03-28 16:03:44.998014
4149,0020,24,0,2019-03-28 16:03:44.998042
4150,0000,24,0,2019-03-28 16:03:44.998070
4151,032e,24,0,2019-03-28 16:03:44.998097
4152,0000,19,0,2019-03-28 16:03:44.998293
4153,0803,19,3,2019-03-28 16:03:44.998330
4154,1e50,19,12,2019-03-28 16:03:44.998358
4155,0020,19,0,2019-03-28 16:03:44.998399
4156,0000,19,0,2019-03-28 16:03:44.998433
4157,2308,19,0,2019-03-28 16:03:44.998473
4158,0700,17,83,2019-03-28 16:03:44.998742
4159,0700,17,83,2019-03-28 16:03:44.998777
4160,1e50,17,12,2019-03-28 16:03:44.998803
4161,0020,17,0,2019-03-28 16:03:44.998839
4162,0000,17,0,2019-03-28 16:03:44.998882
4163,f30a,17,0,2019-03-28 16:03:44.998911
4164,0698,18,88,2019-03-28 16:03:45.228214
4165,0700,18,90,2019-03-28 16:03:45.228271
4166,1e50,18,12,2019-03-28 16:03:45.228308
4167,0020,18,0,2019-03-28 16:03:45.228338
4168,0000,18,0,2019-03-28 16:03:45.228364
4169,f30b,18,0,2019-03-28 16:03:45.228417
4170,0000,03,0,2019-03-28 16:03:45.228489
4171,0535,03,1,2019-03-28 16:03:45.228520
4172,0000,03,0,2019-03-28 16:03:45.228547
4173,0000,03,114,2019-03-28 16:03:45.228573
4174,0000,13,0,2019-03-28 16:03:45.899128
4175,fb03,13,3,2019-03-28 16:03:45.899199
4176,1e50,13,12,2019-03-28 16:03:45.899307
4177,0020,13,0,2019-03-28 16:03:45.899408
4178,0000,13,0,2019-03-28 16:03:45.899443
4179,e320,13,0,2019-03-28 16:03:45.899469
4180,0007,23,89,2019-03-28 16:03:45.899531
4181,f503,23,3,2019-03-28 16:03:45.899621
4182,1e50,23,12,2019-03-28 16:03:45.899694
4183,0020,23,0,2019-03-28 16:03:45.899760
4184,0000,23,0,2019-03-28 16:03:45.899817
4185,e322,23,0,2019-03-28 16:03:45.899860
4186,0000,14,0,2019-03-28 16:03:45.900177
4187,0203,14,3,2019-03-28 16:03:45.900218
4188,1e50,14,12,2019-03-28 16:03:45.900254
4189,0020,14,0,2019-03-28 16:03:45.900382
4190,0000,14,0,2019-03-28 16:03:45.900415
4191,3313,14,0,2019-03-28 16:03:45.900443
4192,0699,06,88,2019-03-28 16:03:46.058399
4193,0698,06,85,2019-03-28 16:03:46.058455
4194,1e50,06,12,2019-03-28 16:03:46.058483
4195,0020,06,0,2019-03-28 16:03:46.058509
4196,0000,06,0,2019-03-28 16:03:46.058534
4197,e325,06,0,2019-03-28 16:03:46.058559
4198,0700,16,76,2019-03-28 16:03:48.115899
4199,0698,16,89,2019-03-28 16:03:48.115996
4200,0700,16,79,2019-03-28 16:03:48.116040
4201,0020,16,0,2019-03-28 16:03:48.116082
4202,0000,16,0,2019-03-28 16:03:48.116122
4203,f30b,16,0,2019-03-28 16:03:48.116299
4204,0698,04,86,2019-03-28 16:03:48.116381
4205,0000,04,0,2019-03-28 16:03:48.116425
4206,1e50,04,12,2019-03-28 16:03:48.116584
4207,0020,04,0,2019-03-28 16:03:48.116656
4208,0000,04,0,2019-03-28 16:03:48.116907
4209,032b,04,0,2019-03-28 16:03:48.116948
4210,0698,04,86,2019-03-28 16:03:48.117015
4211,0000,04,0,2019-03-28 16:03:48.117050
4212,1e50,04,12,2019-03-28 16:03:48.117085
4213,0020,04,0,2019-03-28 16:03:48.117119
4214,0000,04,0,2019-03-28 16:03:48.117153
4215,032b,04,0,2019-03-28 16:03:48.117196
4216,0000,02,0,2019-03-28 16:03:48.218944
4217,fa03,02,3,2019-03-28 16:03:48.218994
4218,1e50,02,12,2019-03-28 16:03:48.219021
4219,0020,02,0,2019-03-28 16:03:48.219045
4220,0000,02,0,2019-03-28 16:03:48.219069
4221,032b,02,0,2019-03-28 16:03:48.219094
4222,0700,17,88,2019-03-28 16:03:48.367091
4223,0699,17,89,2019-03-28 16:03:48.367148
4224,0699,17,90,2019-03-28 16:03:48.367182
4225,0020,17,0,2019-03-28 16:03:48.367212
4226,0000,17,0,2019-03-28 16:03:48.367238
4227,f327,17,0,2019-03-28 16:03:48.367302
4228,0007,23,88,2019-03-28 16:03:48.367382
4229,0000,23,0,2019-03-28 16:03:48.367416
4230,1e50,23,12,2019-03-28 16:03:48.367446
4231,0020,23,0,2019-03-28 16:03:48.367474
4232,0000,23,0,2019-03-28 16:03:48.367519
4233,f320,23,0,2019-03-28 16:03:48.367547
4234,0698,18,86,2019-03-28 16:03:48.367690
4235,0700,18,90,2019-03-28 16:03:48.367746
4236,1e50,18,12,2019-03-28 16:03:48.367784
4237,0020,18,0,2019-03-28 16:03:48.367817
4238,0000,18,0,2019-03-28 16:03:48.367853
4239,e307,18,0,2019-03-28 16:03:48.367881
4240,0699,07,88,2019-03-28 16:03:48.479170
4241,0103,07,3,2019-03-28 16:03:48.479227
4242,1e50,07,12,2019-03-28 16:03:48.479263
4243,0020,07,0,2019-03-28 16:03:48.479292
4244,0000,07,0,2019-03-28 16:03:48.479320
4245,f32c,07,0,2019-03-28 16:03:48.479370
4246,0699,06,86,2019-03-28 16:03:48.479451
4247,0698,06,86,2019-03-28 16:03:48.479496
4248,0699,06,83,2019-03-28 16:03:48.479525
4249,0020,06,0,2019-03-28 16:03:48.479553
4250,0000,06,0,2019-03-28 16:03:48.479579
4251,2325,06,0,2019-03-28 16:03:48.479605
4252,0700,16,84,2019-03-28 16:03:48.948339
4253,0698,16,89,2019-03-28 16:03:48.948414
4254,1e50,16,12,2019-03-28 16:03:48.948442
4255,0020,16,0,2019-03-28 16:03:48.948466
4256,0000,16,0,2019-03-28 16:03:48.948490
4257,f31d,16,0,2019-03-28 16:03:48.948521
4258,0698,04,89,2019-03-28 16:03:48.948570
4259,0000,04,0,2019-03-28 16:03:48.948598
4260,1e50,04,12,2019-03-28 16:03:48.948616
4261,0020,04,0,2019-03-28 16:03:48.948632
4262,0000,04,0,2019-03-28 16:03:48.948647
4263,f32b,04,0,2019-03-28 16:03:48.948662
4264,0000,14,0,2019-03-28 16:03:48.948688
4265,fc03,14,3,2019-03-28 16:03:48.948706
4266,1e50,14,12,2019-03-28 16:03:48.948722
4267,0020,14,0,2019-03-28 16:03:48.948738
4268,0000,14,0,2019-03-28 16:03:48.948753
4269,f329,14,0,2019-03-28 16:03:48.948773
4270,0700,05,88,2019-03-28 16:03:48.948799
4271,0698,05,85,2019-03-28 16:03:48.948816
4272,0698,05,85,2019-03-28 16:03:48.948837
4273,0020,05,0,2019-03-28 16:03:48.948854
4274,0000,05,0,2019-03-28 16:03:48.948869
4275,331e,05,0,2019-03-28 16:03:48.948885
4276,0000,21,0,2019-03-28 16:03:48.948909
4277,0903,21,3,2019-03-28 16:03:48.948927
4278,1e50,21,12,2019-03-28 16:03:48.948942
4279,0020,21,0,2019-03-28 16:03:48.948957
4280,0000,21,0,2019-03-28 16:03:48.948972
4281,2327,21,0,2019-03-28 16:03:48.948987
4282,0000,09,0,2019-03-28 16:03:49.585739
4283,fb03,09,3,2019-03-28 16:03:49.585862
4284,1e50,09,12,2019-03-28 16:03:49.585928
4285,0020,09,0,2019-03-28 16:03:49.586263
4286,0000,09,0,2019-03-28 16:03:49.586341
4287,3315,09,0,2019-03-28 16:03:49.586422
4288,0007,24,87,2019-03-28 16:03:49.789930
4289,0000,24,0,2019-03-28 16:03:49.789981
4290,1e50,24,12,2019-03-28 16:03:49.790008
4291,0020,24,0,2019-03-28 16:03:49.790032
4292,0000,24,0,2019-03-28 16:03:49.790057
4293,1326,24,0,2019-03-28 16:03:49.790081
4294,0000,19,0,2019-03-28 16:03:49.877186
4295,0203,19,3,2019-03-28 16:03:49.877237
4296,1e50,19,12,2019-03-28 16:03:49.877261
4297,0020,19,0,2019-03-28 16:03:49.877278
4298,0000,19,0,2019-03-28 16:03:49.877293
4299,f31a,19,0,2019-03-28 16:03:49.877308
4300,0699,15,92,2019-03-28 16:03:50.011788
4301,0700,15,92,2019-03-28 16:03:50.011840
4302,1e50,15,12,2019-03-28 16:03:50.011864
4303,0020,15,0,2019-03-28 16:03:50.011886
4304,0000,15,0,2019-03-28 16:03:50.011902
4305,030c,15,0,2019-03-28 16:03:50.011917
4306,0000,13,0,2019-03-28 16:03:50.011945
4307,0d03,13,3,2019-03-28 16:03:50.011988
4308,1e50,13,12,2019-03-28 16:03:50.012013
4309,0020,13,0,2019-03-28 16:03:50.012056
4310,0000,13,0,2019-03-28 16:03:50.012111
4311,0700,17,85,2019-03-28 16:03:50.404983
4312,0699,17,93,2019-03-28 16:03:50.405050
4313,0699,17,90,2019-03-28 16:03:50.405083
4314,0020,17,0,2019-03-28 16:03:50.405112
4315,0000,17,0,2019-03-28 16:03:50.405140
4316,2311,17,0,2019-03-28 16:03:50.405167
4317,0700,16,76,2019-03-28 16:03:51.367854
4318,0698,16,91,2019-03-28 16:03:51.367941
4319,0700,16,79,2019-03-28 16:03:51.367989
4320,0020,16,0,2019-03-28 16:03:51.368022
4321,0000,16,0,2019-03-28 16:03:51.368054
4322,e31c,16,0,2019-03-28 16:03:51.368085
4323,0698,04,89,2019-03-28 16:03:51.368144
4324,f203,04,3,2019-03-28 16:03:51.368179
4325,1e50,04,12,2019-03-28 16:03:51.368221
4326,0020,04,0,2019-03-28 16:03:51.368254
4327,0000,04,0,2019-03-28 16:03:51.368286
4328,1329,04,0,2019-03-28 16:03:51.368317
4329,0000,14,0,2019-03-28 16:03:51.368368
4330,0535,14,1,2019-03-28 16:03:51.368403
4331,0000,14,0,2019-03-28 16:03:51.368435
4332,0000,14,36,2019-03-28 16:03:51.368466
4333,20d0,14,0,2019-03-28 16:03:51.368496
4334,f920,14,48,2019-03-28 16:03:51.368527
4335,0007,23,89,2019-03-28 16:03:51.368577
4336,0000,23,0,2019-03-28 16:03:51.368612
4337,1e50,23,12,2019-03-28 16:03:51.368644
4338,0020,23,0,2019-03-28 16:03:51.368674
4339,0000,23,0,2019-03-28 16:03:51.368705
4340,032c,23,0,2019-03-28 16:03:51.368736
4341,0698,05,84,2019-03-28 16:03:51.368795
4342,0698,05,85,2019-03-28 16:03:51.368832
4343,1e50,05,12,2019-03-28 16:03:51.368864
4344,0020,05,0,2019-03-28 16:03:51.368895
4345,0000,05,0,2019-03-28 16:03:51.368925
4346,f329,05,0,2019-03-28 16:03:51.368955
4347,0699,06,84,2019-03-28 16:03:51.369005
4348,0698,06,86,2019-03-28 16:03:51.369039
4349,1e50,06,12,2019-03-28 16:03:51.369072
4350,0020,06,0,2019-03-28 16:03:51.369103
4351,0000,06,0,2019-03-28 16:03:51.369143
4352,e31a,06,0,2019-03-28 16:03:51.369174
4353,0000,02,0,2019-03-28 16:03:51.369223
4354,0703,02,3,2019-03-28 16:03:51.369262
4355,1e50,02,12,2019-03-28 16:03:51.369305
4356,0020,02,0,2019-03-28 16:03:51.369356
4357,0000,02,0,2019-03-28 16:03:51.369412
4358,1323,02,0,2019-03-28 16:03:51.378288
4359,0007,24,88,2019-03-28 16:03:51.841800
4360,0000,24,0,2019-03-28 16:03:51.841925
4361,1e50,24,12,2019-03-28 16:03:51.841992
4362,0020,24,0,2019-03-28 16:03:51.842050
4363,0000,24,0,2019-03-28 16:03:51.842205
4364,1312,24,0,2019-03-28 16:03:51.842343
4365,0000,19,0,2019-03-28 16:03:52.037802
4366,f803,19,3,2019-03-28 16:03:52.037858
4367,1e50,19,12,2019-03-28 16:03:52.037890
4368,0020,19,0,2019-03-28 16:03:52.037917
4369,0000,19,0,2019-03-28 16:03:52.037942
4370,1308,19,0,2019-03-28 16:03:52.037965
4371,0007,20,91,2019-03-28 16:03:52.146533
4372,0000,20,0,2019-03-28 16:03:52.146585
4373,1e50,20,12,2019-03-28 16:03:52.146609
4374,0020,20,0,2019-03-28 16:03:52.146625
4375,0000,20,0,2019-03-28 16:03:52.146640
4376,332c,20,0,2019-03-28 16:03:52.146655
4377,0698,18,86,2019-03-28 16:03:52.146685
4378,0e03,18,3,2019-03-28 16:03:52.146702
4379,1e50,18,12,2019-03-28 16:03:52.146717
4380,0020,18,0,2019-03-28 16:03:52.146733
4381,0000,18,0,2019-03-28 16:03:52.146748
4382,1321,18,0,2019-03-28 16:03:52.146762
4383,0000,03,0,2019-03-28 16:03:52.146788
4384,0a03,03,3,2019-03-28 16:03:52.146809
4385,1e50,03,12,2019-03-28 16:03:52.146825
4386,0020,03,0,2019-03-28 16:03:52.146841
4387,0000,03,0,2019-03-28 16:03:52.146856
4388,d30e,03,0,2019-03-28 16:03:52.146871
4389,0699,07,88,2019-03-28 16:03:52.146901
4390,0b03,07,3,2019-03-28 16:03:52.146918
4391,1e50,07,12,2019-03-28 16:03:52.146934
4392,0020,07,0,2019-03-28 16:03:52.146949
4393,0000,07,0,2019-03-28 16:03:52.146963
4394,031d,07,0,2019-03-28 16:03:52.146978
4395,0700,17,85,2019-03-28 16:03:52.587823
4396,0903,17,3,2019-03-28 16:03:52.587889
4397,1e50,17,12,2019-03-28 16:03:52.587933
4398,0020,17,0,2019-03-28 16:03:52.587973
4399,0000,17,0,2019-03-28 16:03:52.588016
4400,d313,17,0,2019-03-28 16:03:52.588047
4401,0007,23,89,2019-03-28 16:03:52.588109
4402,0103,23,3,2019-03-28 16:03:52.588141
4403,1e50,23,12,2019-03-28 16:03:52.588171
4404,0020,23,0,2019-03-28 16:03:52.588191
4405,0000,23,0,2019-03-28 16:03:52.588209
4406,f31f,23,0,2019-03-28 16:03:52.588227
4407,0700,08,91,2019-03-28 16:03:53.074365
4408,0000,08,0,2019-03-28 16:03:53.074456
4409,1e50,08,12,2019-03-28 16:03:53.074504
4410,0020,08,0,2019-03-28 16:03:53.074540
4411,0000,08,0,2019-03-28 16:03:53.074571
4412,3322,08,0,2019-03-28 16:03:53.074602
4413,0699,16,89,2019-03-28 16:03:53.796050
4414,0700,16,86,2019-03-28 16:03:53.796166
4415,0700,16,79,2019-03-28 16:03:53.796238
4416,0020,16,0,2019-03-28 16:03:53.796291
4417,0000,16,0,2019-03-28 16:03:53.796342
4418,230f,16,0,2019-03-28 16:03:53.796394
4419,0698,04,85,2019-03-28 16:03:53.796491
4420,0000,04,0,2019-03-28 16:03:53.796544
4421,1e50,04,12,2019-03-28 16:03:53.796596
4422,0020,04,0,2019-03-28 16:03:53.796650
4423,0000,04,0,2019-03-28 16:03:53.796697
4424,231c,04,0,2019-03-28 16:03:53.796729
4425,0000,14,0,2019-03-28 16:03:53.796852
4426,0c03,14,3,2019-03-28 16:03:53.796912
4427,1e50,14,12,2019-03-28 16:03:53.796964
4428,0020,14,0,2019-03-28 16:03:53.797012
4429,0000,14,0,2019-03-28 16:03:53.797060
4430,3307,14,0,2019-03-28 16:03:53.797106
4431,0699,15,92,2019-03-28 16:03:53.797186
4432,0403,15,3,2019-03-28 16:03:53.797241
4433,1e50,15,12,2019-03-28 16:03:53.797294
4434,0020,15,0,2019-03-28 16:03:53.797348
4435,0000,15,0,2019-03-28 16:03:53.797403
4436,330e,15,0,2019-03-28 16:03:53.797519
4437,0698,05,83,2019-03-28 16:03:53.797603
4438,0700,05,89,2019-03-28 16:03:53.797645
4439,0698,05,85,2019-03-28 16:03:53.797682
4440,0020,05,0,2019-03-28 16:03:53.797718
4441,0000,05,0,2019-03-28 16:03:53.797768
4442,d30d,05,0,2019-03-28 16:03:53.797816
4443,0000,21,0,2019-03-28 16:03:53.797879
4444,0c03,21,3,2019-03-28 16:03:53.797926
4445,1e50,21,12,2019-03-28 16:03:53.797960
4446,0020,21,0,2019-03-28 16:03:53.797992
4447,0000,21,0,2019-03-28 16:03:53.798023
4448,1326,21,0,2019-03-28 16:03:53.798054
4449,0000,02,0,2019-03-28 16:03:53.798105
4450,0535,02,1,2019-03-28 16:03:53.798141
4451,0000,02,0,2019-03-28 16:03:53.798173
4452,0000,02,70,2019-03-28 16:03:53.798204
4453,f4d0,02,0,2019-03-28 16:03:53.798235
4454,1bf5,02,48,2019-03-28 16:03:53.828332
4455,0000,09,0,2019-03-28 16:03:53.828452
4456,f503,09,3,2019-03-28 16:03:53.828487
4457,1e50,09,12,2019-03-28 16:03:53.828531
4458,0020,09,0,2019-03-28 16:03:53.828558
4459,0000,09,0,2019-03-28 16:03:53.828582
4460,d307,09,0,2019-03-28 16:03:53.828606
4461,0700,08,91,2019-03-28 16:03:53.828659
4462,f603,08,3,2019-03-28 16:03:53.828687
4463,1e50,08,12,2019-03-28 16:03:53.828713
4464,0020,08,0,2019-03-28 16:03:53.828738
4465,0000,08,0,2019-03-28 16:03:53.828765
4466,d314,08,0,2019-03-28 16:03:53.828784
4467,0000,19,0,2019-03-28 16:03:54.015473
4468,f703,19,3,2019-03-28 16:03:54.015524
4469,1e50,19,12,2019-03-28 16:03:54.015547
4470,0020,19,0,2019-03-28 16:03:54.015564
4471,0000,19,0,2019-03-28 16:03:54.015580
4472,2328,19,0,2019-03-28 16:03:54.015596
4473,0698,18,86,2019-03-28 16:03:56.139299
4474,fa03,18,3,2019-03-28 16:03:56.139403
4475,1e50,18,12,2019-03-28 16:03:56.139444
4476,0020,18,0,2019-03-28 16:03:56.139477
4477,0000,18,0,2019-03-28 16:03:56.139510
4478,e325,18,0,2019-03-28 16:03:56.139547
4479,0000,03,0,2019-03-28 16:03:56.139635
4480,0503,03,3,2019-03-28 16:03:56.139702
4481,1e50,03,12,2019-03-28 16:03:56.139757
4482,0020,03,0,2019-03-28 16:03:56.139810
4483,0000,03,0,2019-03-28 16:03:56.139863
4484,e307,03,0,2019-03-28 16:03:56.139919
4485,0698,06,84,2019-03-28 16:03:56.237670
4486,0698,06,86,2019-03-28 16:03:56.237722
4487,1e50,06,12,2019-03-28 16:03:56.237749
4488,0020,06,0,2019-03-28 16:03:56.237775
4489,0000,06,0,2019-03-28 16:03:56.237800
4490,3326,06,0,2019-03-28 16:03:56.237822
4491,0700,17,84,2019-03-28 16:03:56.238001
4492,0699,17,93,2019-03-28 16:03:56.238036
4493,1e50,17,12,2019-03-28 16:03:56.238062
4494,0020,17,0,2019-03-28 16:03:56.238086
4495,0000,17,0,2019-03-28 16:03:56.238133
4496,f32d,17,0,2019-03-28 16:03:56.238160
4497,0000,13,0,2019-03-28 16:03:56.238211
4498,0535,13,1,2019-03-28 16:03:56.238237
4499,0000,13,0,2019-03-28 16:03:56.238257
4500,0000,13,78,2019-03-28 16:03:56.238283
4501,a1d1,13,0,2019-03-28 16:03:56.238310
4502,23a2,13,47,2019-03-28 16:03:56.238344
4503,0699,15,92,2019-03-28 16:03:56.238394
4504,f503,15,3,2019-03-28 16:03:56.238414
4505,1e50,15,12,2019-03-28 16:03:56.238440
4506,0020,15,0,2019-03-28 16:03:56.238467
4507,0000,15,0,2019-03-28 16:03:56.238502
4508,f319,15,0,2019-03-28 16:03:56.238530
4509,0007,23,88,2019-03-28 16:03:56.238569
4510,0000,23,0,2019-03-28 16:03:56.238598
4511,1e50,23,12,2019-03-28 16:03:56.238625
4512,0020,23,0,2019-03-28 16:03:56.238652
4513,0000,23,0,2019-03-28 16:03:56.238679
4514,0311,23,0,2019-03-28 16:03:56.238699
4515,0699,06,85,2019-03-28 16:03:56.238883
4516,0698,06,86,2019-03-28 16:03:56.238919
4517,1e50,06,12,2019-03-28 16:03:56.238945
4518,0020,06,0,2019-03-28 16:03:56.238970
4519,0000,06,0,2019-03-28 16:03:56.238995
4520,132a,06,0,2019-03-28 16:03:56.239014
4521,0698,04,85,2019-03-28 16:03:56.239161
4522,0000,04,0,2019-03-28 16:03:56.239189
4523,1e50,04,12,2019-03-28 16:03:56.239215
4524,0020,04,0,2019-03-28 16:03:56.239239
4525,0000,04,0,2019-03-28 16:03:56.239263
4526,e313,04,0,2019-03-28 16:03:56.239280
4527,0699,05,91,2019-03-28 16:03:56.531662
4528,0698,05,96,2019-03-28 16:03:56.531715
4529,0698,05,85,2019-03-28 16:03:56.531749
4530,0020,05,0,2019-03-28 16:03:56.531777
4531,0000,05,0,2019-03-28 16:03:56.531802
4532,0323,05,0,2019-03-28 16:03:56.531827
4533,0000,21,0,2019-03-28 16:03:56.531885
4534,0703,21,3,2019-03-28 16:03:56.531904
4535,1e50,21,12,2019-03-28 16:03:56.531999
4536,0020,21,0,2019-03-28 16:03:56.532044
4537,0000,21,0,2019-03-28 16:03:56.532070
4538,1311,21,0,2019-03-28 16:03:56.532087
4539,0699,07,90,2019-03-28 16:03:56.532138
4540,0000,07,0,2019-03-28 16:03:56.532169
4541,1e50,07,12,2019-03-28 16:03:56.532196
4542,0020,07,0,2019-03-28 16:03:56.532224
4543,0000,07,0,2019-03-28 16:03:56.532251
4544,330a,07,0,2019-03-28 16:03:56.532268
4545,0000,02,0,2019-03-28 16:03:56.532313
4546,f203,02,3,2019-03-28 16:03:56.532342
4547,1e50,02,12,2019-03-28 16:03:56.532369
4548,0020,02,0,2019-03-28 16:03:56.532394
4549,0000,02,0,2019-03-28 16:03:56.532410
4550,330a,02,0,2019-03-28 16:03:56.532435
4551,0000,09,0,2019-03-28 16:03:56.532482
4552,0535,09,1,2019-03-28 16:03:56.532511
4553,0000,09,0,2019-03-28 16:03:56.532532
4554,0000,09,61,2019-03-28 16:03:56.532549
4555,b3d1,09,0,2019-03-28 16:03:56.532570
4556,98b4,09,47,2019-03-28 16:03:56.532598
4557,0007,24,87,2019-03-28 16:03:56.617094
4558,0000,24,0,2019-03-28 16:03:56.617147
4559,1e50,24,12,2019-03-28 16:03:56.617171
4560,0020,24,0,2019-03-28 16:03:56.617198
4561,0000,24,0,2019-03-28 16:03:56.617214
4562,330c,24,0,2019-03-28 16:03:56.617229
4563,0700,16,77,2019-03-28 16:03:56.697385
4564,0700,16,86,2019-03-28 16:03:56.697441
4565,1e50,16,12,2019-03-28 16:03:56.697468
4566,0020,16,0,2019-03-28 16:03:56.697485
4567,0000,16,0,2019-03-28 16:03:56.697503
4568,130a,16,0,2019-03-28 16:03:56.697519
4569,0000,14,0,2019-03-28 16:03:56.697553
4570,0e03,14,3,2019-03-28 16:03:56.697571
4571,1e50,14,12,2019-03-28 16:03:56.697588
4572,0020,14,0,2019-03-28 16:03:56.697604
